Region,Review,Rating
East Asia,"Squid Game is a brilliant metaphor for several things, but especially capitalism. 456 broken and bankrupt rats are set on a deadly race for a vast prize in an absurd and cartoonish version of hell. And who would willingly leave hell if there was even a chance, however outlandish, that staying might suddenly make them a billionaire? Very little of this series otherwise makes sense, and it makes an absolute meal of it.There are similarities to shows like Battle Royale or Alice in Borderland, but Squid Game does a much better job of making characters believable and likeable. Even passing characters feel like actual people, so you care for the thirty seconds or so that you get to know them before they pass.The design of the show is brilliant, the performances are all excellent. The danger feels real and the jokes are genuinely funny. I'm only on episode 2, but I love this show already. Personally, I like it better than Alice in Borderland.EDIT: Just very quickly, a lot of reviews on here are mentioning the cringeworthy acting and dialogue of the VIPs. I agree, but I think there must be a reason for this. It seems unlikely that the same people who cast, wrote and directed all the other terrific performances suddenly lost the ability to cast, write for and direct non-Koreans. It seems more likely their relative cartoonishness had a specific meaning and purpose... even if we haven't figured out what it is, yet.",8
East Asia,"It has great suspenful moment and with decent to good character development. Due to this, a lot of the character death are painful to watch. It's definitely reccomended for those who love thriller. Plotwise, I would say it's decent enough to keep u watching and drive the story forward.",9
East Asia,"This reminds me of a lot of things; a mix of As gods will, Alice in borderland, Battle Royale, Kaiji etc. If you enjoyed those then you would like this series as well. Squid game is fascinating and keeps me on edge/ wanting more after each ep with how the games are set out it showcases a variety of Korean-style childhood games that I've never seen before. At the same time it can be a Melodrama that manages to provoke you emotionally and although it may be predictable at times it's definitely a enjoyable experience to watch. Not to mention players are interesting, with complex backstories and personalities. From a poor/ in-debt background they all strive with the same motive of money but at what cost? It's amusing to watch how everything unfolds but at the same time making you question a lot of things. I'm quite positive with how it left off that there might be a season 2 since there are a few things yet to be answered and revealed if so I wouldn't be surprised. Hats off to all the the people working on this project and the wonderful actors. Definitely felt like a roller coaster ride. Personally thought it was exciting, intense and satisfying watch for those who like this type of genres.",10
East Asia,This is only my second review. I binged this all in one day and loved it. I still like Alice in Borderland better but was a great show. Can't wait for a new season and to see what happens next.,8
East Asia,"This show is really good and exciting. The cast is doing a really good job and I cared for the characters. The sets and camerawork were also beautiful there was not much action but when there was it was well shot. And finally, the story was solid there was only one plotline that wasn't properly ended but aside from that it was really good.",9
East Asia,"5th episode is in, so far I haven't seen a higher level of violence and gore that I was expecting to see. It's a survival game genre TV show, but it hasn't been living up to its premise yet. Also, the show has a lot of side stories, so if one was expecting to see a simple kill and run show, then they will probably find this show boring. Lastly, the show is full of korean cultural references which can also be a boring factor for many viewers. It's simply because people can't understand what's going on and have more questions rather than enjoying the thrills of the ride. Overall, the show is entertaining and enjoyable. It still drew me to the 5th episode straight. But again It would have been nicer if it had more actions unless the show was originally intended as a social commentary. One more thing, it was really nice to see an indian actor as one of the main characters in the show. I know It's not a lot, but still it adds a lot of positive effects in the show.",7
East Asia,2 episodes in and already hooked. It has basic concept that we have seen in other movies but Koreans know how to write unlike western writers. Characters get flushed out and you actually care about them. Acting is also really good (non of that cringy western actors). If you like well written thrillers definitely check this one out.,8
East Asia,"Was released today and I was hooked by the first 20 minutes. I finished it all the same day , if there was more seasons I would've been watching the next episodes as I'm typing this up right now. Very good series that will have you at the edge of your seat with many twists and turns. Once you think you know what's coming next , it hits you with a curveball. Highly recommended .You can watch this in one day easily as I did & it was just released a couple hours ago haha .",10
East Asia,"Truly a well-directed, well-acted, well-produced and casted series. I dare say I wish it could continue, but all games must end to have a victor!Thank you for this very bingeworthy story. Thank you all cast and crew involved. Despite not knowing more than 3 words in Korean I recognized several actors. Goes to show, Hollywood ain't everything!*To those that find this 'boring', please understand you need Michael Bay or shiny keys to keep your attention. *snap* Hello?! Are you listening?!*",9
East Asia,Was expecting a typical graphic Korean movie... Turned out the movie was engaging with a nice twist to the ending. Highly recommended!,10
East Asia,"A true survival series and extremely suspenseful. Enjoy it, well worth it!!!",9
East Asia,Another game style type of movie from Korea.Great acting. Storyline good.The only reason I give it a 9 is because of it gets too many 10s one crazy rich guy out there might find it inspirational to start this type of game in real life.,9
East Asia,"Perfect acting ??.. interesting series, with unexpected events.",8
East Asia,"Great series! Story, characters, setting, and mood was nice. Except for the actors who played the VIPs. That was terrible acting and it could have been better casted and directed. But all in all, season 1 was great!",9
East Asia,"Excellent showcase of human mind and emotions. Its the battle of strong people against the weak people covering all aspects such as morality ,honesty,sacrifice,smartness,cunningness and so on.This series is definitely worth your time and will hook you up to watch the season at a single stretch.",9
East Asia,Yes very unique content most powerful never miss. Most enjoyable.,9
East Asia,"Acting 10/10
Story 10/10.I higly recommend this series.",10
East Asia,I loved the way the entire drama revolves around the true nature of humans. At every stage this drama never stops to surprise you. Tons of plot twists that add depth to characters and the plot itself. This is one of a kind show (genre & quality wise). You wont find anything like this anywhere. It is absolutely well written.I want to remove my memories and watch this again.,10
East Asia,"My God the actors who potrayed the VIP people cannot act. I cringed everytime they said a line. It felt like they were just reading them. Even the intonation was off. It was like when we were kids and had to read a play in class and we exagerated the intonation. Terrible, just awful.",7
East Asia,"I dont know how it happend, but a couple of days ago i was memorising my childhood (thats not happening a lot). And then i had a strong memory about this childhood game we used to play as kids in the neighborhood. And guess what? That game was the 1st game those players in this tv show played (i dont remember its name in a foreign language), the one they needed to freeze after the count stop... So i was realy amazed by finding this great tv show. Its seriously shown how our mind worked as kids and how we been more active as kids- as shown Through all the games in this amazing tv show. So yes its a big 10/10 for me.Recommended to any human being on this earth.",10
East Asia,I like it so so much ... It was the first to end in first day ... But i think there will be season 2 bcs its not completed ... I hope its near bcs i can't wait.,10
East Asia,"Really good show, until the VIPs show up in episode 7. Worst acting I've ever seen. It's like the director doesn't understand English himself and hired random American guys off the street. It doesn't ruin the show, but it's so bad. In general though this is definitely worth a watch.",9
East Asia,"I am at the 3rd episode in a row! This is really entertaining in a good manner of modern Korean mystery dramas. Well done, usually I am quite skeptical about Netflix shows but this one is truly good one. Enjoy!",9
East Asia,DefinitelyThe director is a fan of Playstation.>.<,8
East Asia,"Plot, visuals, acts, scale... every elements were so well prepared and harmonized. The characters have distinct personalities and are very interesting.According to the characteristics of each stage of the survival game, the appearances of the characters collide and gather whenever they encounter in extreme situations. All those factors fit each other amazingly well. Each character also represents an aspect of society issue or shape of human beings.This movie is not only giving you entertainment, but also throw questions about matter of humanity, morals, strategy, social issues, family and the weight of life & death.There is no scene to skip.",10
East Asia,"Honestly, i skipped the story of the player's background. But when the game began to play with all the gripping game stage, its excited me. This serial is a mix between the Hunger Games and Saw. You'll never expect whose the boss of all deadly games, if you already watched Saw movies, then you'll know.",8
East Asia,It is a nice thriller drama that kept me hook throughout.I love battle royal concept and this is one of the best in this concept.Acting was so good and cameos were amazing.I recommended for you to watch it.,9
East Asia,This show?! I have no words?! Really good 10/10!! I am amazed.,10
East Asia,"Korean TV shows are traditionally a step below their movies, which have been the best in the world for a while now. With its budget, production quality and talent Squid Game could have been the one show that got away but all is sadly ruined by Lee Jung-jae overacting pretty much every scene he's in, he just doesn't seem to be able to ground his character. Granted, some of the writing is over the top too, which doesn't help but the director should have helped him calibrate. In comparison Gong Yoo and especially Lee Byung-hun own the screen and ooze charisma every single time despite very brief appearances.It's still a good show and overall quite watchable but it's just not great.",6
East Asia,Everthing is amazing i really like it so much i hope there is season 2.,7
East Asia,So boring. Try to be cool but no brain to do.Boring plot. Boring writer.Too drama. No fun. Nothing interesting.All can be is some series that just play and do something else.,3
East Asia,I started it and thinking this is going to be a B-tvseries but it's AMAZING! When I think I know what's going to happen they throw a curveball.What an amazing tvserie.,9
East Asia,"If you're not used to this Survival Game genre, you might find it exciting. As a long fan of this genre, I can make sure that this series is undoubtedly one of the worst among all. The problems lie severely in 2 key points that make a good Survival Game Film: The games and The story-telling. While the games, without exaggeration, are horribly boring, forcing, and lack the creativity to the point I don't even know if they actually spend time thinking about the game or they just pick it up randomly on the internet. The storytelling method badly worsens it with so many unnecessary scenes and lines. Towards the end of the series, I have to watch it with 1.5x speed, and still, it is irritatingly slow. That is not the worst yet. The SUPER CRINGE appearance of the VIPs just to show labor class discrimination is unacceptable and horrifically unnatural. They try to put on life-lesson so bad that the lesson turns out to be pathetically ridiculous.Tl,dr: this movie is cringed, poorly told, wayy overrated, and definitely one of the worst in this genre.",1
East Asia,"Wow! This should an award series of 2021 in Netflix. The story does contain both funny and horror at the same time. In fact, those actors were all perfect for those roles and it really draws your attention to chase the episode like crazy!Even in these covid times, this film creator and director does know how to pull audiences with a mix of keeping the tradition but develop modern series!Thank you so much for this wonderful series!",10
East Asia,This is definitely the most diverse drama I've watched it really is like no other drama I binged it in two days it kept me hooked first episode hopefully there is a second season because whilst the concept was gruesome and inhumane I really enjoyed watching it.,10
East Asia,I really enjoyed this tv show. It was a little slow sometimes but it was still good. I really hope for a season 2.,8
East Asia,"The film making, characters, acting and premise was absolutely brilliant.I did find myself rolling my eyes more times than I'd hoped as characters made completely illogical decisions (I'm looking at you Ali) which conveniently fit the plot. I feel like it was cheap story telling that the writers thought the viewer wouldn't notice.The voice actors for the VIP's were horrific but hey it is a Korean series.Overall I'd give a 7.8.",7
East Asia,I feel like I hace seen this before a lot of times. It just feels like hunger games feel wise(Just the context not the spesific things) But in general executed above avarage.,7
East Asia,"Squid Game. Wow.Korean.Best description? Uncomfortably genius!(Kind of disturbing - small warning but still)I mean there are some elements of The Game and Hunger Games, but this is bigger, more catastrophic in a different way, more clever, plays on psychological aspects, with a touch of closeness between some participants. Its intensely catchy and totally insane.Its set in a today's society with participants being people in economic trouble who owes a lot of money, mostly from gambling, and about their desperation. Great actors too!!They even include a very dark business of todays world - but I wont reveal anything here.Although its brutal - its more brutal in what's actually going on, and what's happening - than being graphically brutal.And you will sit there and feel lots of things - scared and somewhat freaked out as well, and as I said: its Uncomfortably geniusly made in my opinion.If you're looking for something different that will get your HR rising, try this one! *Handclaps*",9
East Asia,"This drama is probably one of the most compelling battle royale content out there. The last episode was a bit boring as it tried to set up a bridge towards season 2, but overall the dram has a really interesting storyline.",9
East Asia,"Even though there are many gameshows that require contestants to survive for one reason or another, Squid Game stands out thanks to its breathtaking visuals and superbly written characters. The former is done through colorful scenery that perfectly fits the ""kids games"" theme as well as the organized nature of a secretive organization's facility that houses so many people. As for the latter, EVERY character is struggling to make ends meet but how they put themselves in that position is extremely unique. The group is diverse with the main guy having to pay a debt he owes to land sharks, his friend having embezzled money from his business, an old man who is living out his remaining time with a brain tumor, a gangster who stole money from his boss, a woman who got scammed and more. Add to that the dark humor, an unraveling mystery surrounding the game show, and violence and you have the recipe for an addictively bingeable show.",9
East Asia,"A series or movie that makes time pass quickly because you're so into it is greatly appreciated by me. So many titles to choose from but only a few leave you with a feeling of satisfaction after viewing. Several Korean series hit that mark, Vagabond, Kingdom, Tunnel, to name a few. The only problem I have is with scenes that go on way to long, Nine episodes could've been cut to six with some efficient editing but other than that I loved it.",8
East Asia,Very well made series. They have done an exceptional job here with Netflix money. Definitely recommend.,10
East Asia,"The show is great games in show is simple and easy for all people in the country religious to play but the show also has disadvantages that has a lot details that not make sense in show, also the plot twists are easy to predict. At this point Alice in Boderland is better.",8
East Asia,Muat watch this series this is a gem well written and such a smooth script no boring scenes.,10
East Asia,"We go through all the emotions in front of this series.One of the best show ever made, Netflix or otherwise.",9
East Asia,"The show has themes and ideas that convey intense meaning. It gives joy and laughter, and every character is thought out to great detail. Keeps you on the edge and wanting more. You'll laugh, you'll cry and you'll feel for character's as if you were them. Absolutely wanting and looking foward to a season 2. Brilliant.",9
East Asia,"Great acting, very interesting storyline. As someone who is fluent in Korean, I am watching the show without having to rely on the subtitles. As someone who is also fluent in English, I am reading the subtitles as well. I cannot believe that this high budget production is ruined by shockingly poor translation. For non-Korean speakers who must rely on the subtitles, please believe me when I tell you that the actual dialog is not that poor. It's shame that Netflix does not have any QC over translated subtitles.",6
East Asia,"Pretty Entertaining.!!It's the first time I've seen Lee Jung-Jae in a series. I know this will be good. I've watched movies where he starred in and most of them are so good. If you liked Battle Royale, Saw, or any other Survival Movies/Series and enjoy plots that involve thinking, psychology and strategy , Do Not Miss this out.The Western actors though are so bad at acting.Warning : A scene contains flashing lights that may cause discomfort or trigger seizure for people sensitive to light.",8
East Asia,Series is good we fans are waiting for the season 2 hope so it will be available in short time.,10
East Asia,Squid Game takes a oft used trope and keeps it fresh and gripping.,9
East Asia,My first review... you will not regret watching this as fans of both thrillers and korean dramas... this film really has outdone itself.,10
East Asia,I never got to watch any series after Mind hunter and Kingdom that kept me hooked. The Squid Game hits off right from the Episode 1. The series deals with all the aspects of human emotions especially GREED! This show cant be missed at any cost. This series deserves 10/10.,10
East Asia,"Absolutely brilliant! Loved it from start to finish, excellent acting (apart from the American actors at the end! Dreadful) Great story, had me hooked.. binged watched the lot!Looks like they'll be a second series which I can't wait to see! Superb.",10
East Asia,"Was not expecting how deeply it makes you feel for all of the characters, there's a real connection you feel which makes you want them to win even more. Great plot with unexpected twists, would recommend this to everyone I know and anyone reading this.",10
East Asia,I ended binge watching this show. Edge of the seat series. Very layered.you will not be disappointed. One of the very best. Hope there is a season 2.,9
East Asia,"I have to say after watching the trailer, I immediately saved this series to my watch list and could not wait until it is out.However, maybe due to my high expectation I was quite disappointed after finishing the 1st season on one run. Believe me, I'm a sucker for this kind of genre so I'm looking for interesting plot, great games and unpredictable twists. If you're the same as me, the series will not deliver these. I found some parts are redundant with unnecessary overacting, I had to skip plenty times. The plot is quite boring for me compared to other survival-game series. But, I cannot deny the cinematography is great.If you have some time to kill, it still brings you some entertainment. Keep your expectation lower to enjoy it more if possible.",6
East Asia,"This felt like yet another Korean remake of a popular Japanese TV show and/or movie (which itself was originally a manga) -- The movie in question is, ""As The Gods Will"" which came out in Japan back in 2014. Sure, they changed just enough so as to avoid any messy legal IP/copyright issues, but let's not pretend this movie is an original idea.I personally don't mind remakes, especially with foreign films being localized for a different audience (& culture). I just don't like it when try to pass off the remake as their original idea.As far as the show itself goes, it wasn't bad. I rather liked it, and liked the fact it was a TV show instead of a movie -- with a TV show you get more time to explore the world & characters. Acting was OK, cinematography was excellent and the writing wasn't bad either. I'd definitely recommend this movie to friends.",7
East Asia,One of the best TV Shows I have ever seen. Simply genious and almost realistic. 6th episode is FABULOUS.I love this TV Show and one of the favourites from 2021.,10
East Asia,"For someone who has seen Alice in Borderland and loved it, I see this series as a more mature and rawer version, without fantasies. Criticism of the capitalism of today's society, ironic how it turned out, becoming everything it criticized.Decent 8/10.",8
East Asia,The details are in every scene. Wish to see another season.,10
East Asia,"Good writing, good acting for most part (except the American actors), good messages, pacing is good.There really isn't much to complain about it once you're immersed into it besides the voices and acting of the American actors.",9
East Asia,A large group of people who are down on their luck are invited to a game where all their money troubles can be solved. The only thing they don't know is that it will be a bloody battle for survival and they will each learn how far they will go just to survive. It is a little predictable in the overall concept but does have some surprises in leading up to the finale. Well acted and a reasonable pace over 9 episodes with a few plot twists keeps your attention.,8
East Asia,"It's really an awesome show, episodes are 1 hour or more long however you won't feel that time coz series never gets bore or slow, once you will start it you will finish it in one go. Watch it, it's really worth of your time.",8
East Asia,"This was one of the best kdramas i've watched on netflix! The storyline, the actors, the acting, it was wonderful. I've never rushed to finish a series before like i did with this one!",10
East Asia,"I liked it but the last few episodes were too slow so I had to watch them at 1.5X speed. All in all, it is an odd and entertaining series nicely designed but not as unique as some claim. I do not know if the actors were poorly directed, if they are bad at acting or if it is a cultural thing but I thought many of the characters were overacting.If you have seen The Hostel franchise, Funhouse, The Maze Runner, Battle Royale, the Saw franchise, you will recognize a lot in this series. However, Squid Game stands out with its colorful design and imaginative theme and I liked it. Definitely worth a shot.",7
East Asia,"You just name it and this web series got it all....love, sex, games, betrayal, humor, emotions, twists, drama and what not!This series is about a group of 456 players who get a chance to get off their economically miserable life by winning 46 billion wons and that is by winning in 6 games, a few of them being kids game. But its not so easy peasy as one thinks as each game has dire consequences and shrewd twists.All these long 9 episodes are super gripping and interesting. The games are quite thrilling to watch as players are forced to make some real shocking decisions and betrayals to win. What you notice is so many different shades of human being comes into play when money is the subject OR you could say, when money is the subject, there is little room to loyalty.I will agree Ep 6 is the best of all. Gganbu! This is the longest and by far the best i have seen. The game that they are given to play comes with a twist when players thought it to be otherwise and that part was quite fun to watch until....they are forced to make some shocking decisions to decide who should win. This episode tests the loyalty of people against the ones they love or have developed a good relation. It throws the audience into thinking....who should live and who should get eliminated! Not to forget, this , along with the last episode oozed emotions.But Episode 9 too is quite great as it comes in with a shocking twist! It puts forward the same question that generations after generation has been asked...""Can money buy you happiness?"". It also leaves some questions unanswered...what is the FRONT MAN's exact goal (FYI, this man too is a twist factor) and who is the mysterious handsome guy who gives Gi-hun that card?There's just so much in this series and everything is executed next to perfectly. The VIPs though are very bad in acting that is one negative. Overall, a must watch entertainer which can be binge watched in one go (or you may take two days considering it is a bit too long).",10
East Asia,One of the best Korean series I have watched and loved every aspect of the show!. All the actors did exceptionally well. Eagerly waiting for another Season!,10
East Asia,"So Initially I liked this.Than in the last couple of episodes everything was ruined.It sort of forgets what the main character wants to become.So the game has been running for decades. Yet it was sponsored by a man who died in the last episode???How does that work?I am sure some of the translations where not correct.The shaky English by the V. I. P. S sort of make that obvious. The V. I. P. S have to be the worst actors I have seen in a Korean show. I can't believe those people even have resumes and all experience as writers.... Can't they tell them to get other talent. Why did the majority of them have to be Westerners as well ???So after this was ruined. I looked back. And thought about what I liked.And I have to admit I was blinded by some of the decors and the art direction.There is too much that doesn't make sense , like the side operation run by some of the employeesSo the minimum I can give is 1 star when I rate a title.I gave it two stars because I liked the acting of the character Sae Byeok by Hoyeon Jung. As well as the other girl she paired up with in episode 5 and 6.I decided not to give a star for the art direction as their were some obvious fails to that as well. But I don't think the art department can be held responsible for that.They did have the best lines and writing as well.Really this is not worth your time as well.... just watch battle royale or tag.The shooting of this might have been a lot of fun. That is why it sort of is funny that the sick organisor says it is more fun if you participate instead of watching . Well I think this holds true for this show.",2
East Asia,"This whole thing worked very well for me. With the exception maybe for the VIP scenes (how were they so bad?). Otherwise I loved all the character growth/progression or degression in some aspects. And I was very entertained the whole 9 episodes, which I watched over 2 days!",9
East Asia,"The show hooks you right away on the first episode, but as the climax comes into play along with some supposedly plot twists being revealed, you realize how the show took the cheap and easy route.The characters don't make sense, especially Gi Eun and Sang Woo. Their character developments change drastically out of nowhere which makes no sense, especially towards the end.Since when was Gi Eun so heroic? Ok, let's say he cared about his daughter, and now that he has won the game, he is going to abandon her again? I really don't buy that his character is going to fight for justice, since he has been a weakling and won a lot of the games by luck. He is also a coward and has relied on others to win the game, so I don't get what he's thinking to go back. What is he going to do anyway? WHO TOLD HIM TO SIGN UP FOR THEM, NOT ONCE, BUT TWICE?Since when did Sang Woo feel remorseful? It's not within his character to stab himself. He didn't even feel bad when he let Ali die or when he killed Sae Byeok.The reveal of the player 1 was really a cop out and is supposed to add shock factor, but it was so cheap and obvious. It has been done a million times already.We also don't get closure from the cop and his supposedly Front Man brother, which shows that they are heavily reliant on a second season.I had other nitpicks with the characters, but it was more obvious towards the end where the flaws lie.In retrospect, I think the show has a good way of hooking you in and keeping you on your toes since you want to see how the characters will get out, and the games were enjoyable to watch. The actors did a fine job, and I think it's within the culture to have exaggerated characters. The plot has a weird way of grabbing your attention and makes you want to binge, but it is a cheap thrill like Money Heist. Ultimately, the ending kind of ruined it for me, since it went against everything that was within its message and having the characters change 180 did not help. If it had ended similarly to Parasite, where Gi Eun is sent back to society, but he is still not happy because money doesn't buy happiness then it works out. But this ending? CHEAP.6.5.",7
East Asia,"Other says Alice in Borderland has much intensity especially in episode 3 . But squidgame, it has a heart, loyalty . It's a mix of As God's Will, Triangle (2011) that ship scene.",9
East Asia,"The main character is a foolish, clueless, impulsive, emotionally self-indulgent jerk.Other characters, flawed but fundamentally good people, die getting him back to the real world with that 45.6B won (~40M USD), but what does he do for the first year of having all that money? Does he help any of the loved ones left behind by those people who died getting him there with all that money?No, he leaves them all hanging, suffering for another year in the circumstances that were so bad it caused those good people who died saving him to go into and then back into that bloody Hell to try to save them.And then what does he do when he decides to go after the people behind the game? He calls them up and threatens them, making sure they know he's an enemy to be removed.He's a very unpleasant, impulsive and judgmental fool. Fortunately, although he's clearly the main character from start to finish, he doesn't dominate too much screen time, and there are plenty of other characters to enjoy watching .... although they pretty much all die.",8
East Asia,"Wow, this show had me hooked from the first episode. I've never been able to watch dubbed shows before but this was an exception! Watched every episode last night... amazing story and actors. If this was a movie it probably would have seemed ""cheesy"" to many Americans. I'm so glad they made it a tv show with plenty of time to build the characters and get the story right!",9
East Asia,"Netflix seems to be able to find these ""box set""versions of visual cocaine that make one unable to stop the 'next episode' button. This Korean paranoid vision of game show euthanasia does kinda feel like something I'd seen it before, Battle Royale, The Cube, Maze Runner and even The Prisioner spring to mind. However, if you can get past the slightly weird dialogue and the slightly uncomfortable attitude towards women then it's a beautiful looking and engaging series.",7
East Asia,"This show keeps you glued to your seat from start to finish. It's done very well from every point of view, just the police actor shoul have been less younger.I hope for a second season.9/10 Bravo.",9
East Asia,"Better cast, script and plot than Borderland!Only downside- edge of the seat and non stop binging effect.",10
East Asia,Wife and I really enjoyed the series. The storyline and acting was great.The only thing I would fault it on is the foreigners in the show. The Korean actors were top notch and believable.... while the vips just seemed like they found random foreigners in Seoul to play the characters. Even Abi seemed a bit strange at times.,8
East Asia,RECOMMENDED. Finished this in one night. I cant stop watching it. Worth every episodes.,9
East Asia,"Honestly the best tv show i've ever watched. Recommend it definitely 100%. Everyone should watch it, I finished the whole season in a day and a half.",10
East Asia,"This has budget, making for some entertaining scenes, but the plot is quite poor, many parts didn't make sense, too much of it down to luck and it's very predictable. The characters' back stories are uninteresting, there's not much character development. It's average at best for the genre.",6
East Asia,"I know that as one ages one turns into a grumpy old flatulating individual passing plenty of not just faeces but righteous judgement on a collapsing morally bankrupt world. All said, this 'review' comes from a person who saw Lord of The Flies when about 14 after our superb English teacher felt it worth seeing after we read the book as part of our education. I found both the book and movie so traumatic they changed my life. But probably in a good way. The point being made that below a certain age or level of training, young people are not suited to positions of power or leadership. More recently, productions and video games based on the Battle Royale principle also alert us as to the ethics of exploiting vulnerable young people for the schadenfreude entertainment of adults and a baying public. Sadly, The Hunger Games put production spectacle and creepy puppeteers ahead of violence, so the point wasn't really made, but it has the benefit of warning a younger audience how some adults use them.*** SPOILER ALERT ***
I had never heard of Squid Game and happened to catch it on Netflix last night where I saw the first episode. What got me was now just how there was NO humor in it at all, common with today's productions, but the pure blood spurting realistic brutality of the scene where the giant 'little' girl guns down those who are caught moving.As per The Hunger Games, the aesthetics and production design is superb, but can someone explain to me WHY such content is produced in the first place? Is Squid Game entertainment or a warning? And why is it a 15, not an 18? Alien was never gratuitously violent (they were at war) yet an 18 or X when released in the 70s. I know, I saw it when 15 and was terrified!My rating is based on the ethics of SG being a 15, not the quality of the production,",1
East Asia,"Meh. Overrated. It keeps banging the same drum about what you'd do in a game if it was your life versus another's life. It's got a certain style, but the acting was amateurish and melodramatic. Sorta like anime.",4
East Asia,An absolute thriller! The comedy gets you off guard even in the midst of a nail biting story! Enjoyed it.,9
East Asia,An absolute gem from South Korea. Amazing show from the first ep. To the last one. A must see...,10
East Asia,"Korean Hunger Games with better acting and much more relatable themes. The plot allegory focuses on the rampant exploitation of poor and desperate people, with the initial invitation to play the game and everything that follows appealing to their need to clear debts. This soon becomes about something much bigger and darker. Not for the squeamish.No spoilers, but I will say I'm a vehement anti-binger when it comes to my viewing habits. In the 10-odd hour runtime of this series, though, I stopped only to sleep and make a chicken wrap.",10
East Asia,"Engaging from start to end. Exciting, shocking, yet with a fresh and unique storyline that's delightful to watch and visually pleasing. Actors play amazing performances. I could compare to hunger games, but probably 10 times better.",10
East Asia,The show is still great though and can't wait for season 2.,8
East Asia,"Although I don't usually like violent weird fictional series I would like to comment on this one, which I found to be quite good if you watch it as a metaphor of the financial game, the squid game is in my view the financial game and I would like to give some hints of why I think this. There may be some spoilers ahead, so don't read further if you don't want to know them.In the series we are introduced to some characters that have already played the game, or similar games like gambling (most of the new players are highly indebted) or are just very poor people that will be invited to play the big game, which comes with the much needed reward, the big money.The gameThe game is the financial game and we see the players being part of it trying to get the big price but dying in the way because of that. Nobody has been forced to play the game but nobody knows what the game is about, and as soon as they are in the game they can't leave it if is not by a majority deciding so. And this is the big question asked for the game designers when participants are showed that the game will play with their jobs, their families subsistence and, in sum, with their lives.""Knowing this, do you accept the game or do you refuse it? ""Nicely, after the first deadly round the vote is tied, and the last voter, the player number one, which later on we will know is a game designer playing for fun, the only one on the game from the elite, the only one that deeply knows about the game and may by himself stop it, votes to stop the game giving to the poor folks the chance to live a decent live far from the deadly game. But the game never stops, so most of the players return to it when given a new chance to win or die.The island, the leader and the policemanThe game is corrupted, so it has to be played in an island, a tax haven, outside the law. This is a parallel plot ran by two brothers, one of them running the game, the leader, that would be the corrupt lawyer or the broker that we learn that already got his money share when he won a previous edition of the games, and a policeman, the law, that manages to get there looking for him as the leader is his brother, and that sadly is being killed by the corrupted brother being unable to expose the plot to the justice.The secondary playersBetween the players we find some of the social archetypes. There is the gangster, used to play by his own wild rules but without the skills and the knowledge to win in the big game, the immigrants, political and non political, playing with their disadvantages and being cheated and murdered, people with family traumas for whom the game means nothing now, the broker who already played the game in the real life before and failed, and who knows that the game has to been played dirty if you want to win, but even like this, you may always loose, ...The old man and the main characterFinally, between the players, there are two of them especially interesting, the first one and the last one. The first one is, as we find out at the end, a game designer that is so implied in it that cannot be like the other VIPs, gambling and watching from the outside, but has to play. His reward is not the money but the act of playing itself. The last one is all of us, is the TV watcher watching all of them, watching the game and being fascinated for it but at the same time refusing it, not willing to fall in its trap, not wanting to be mean, trying not to play dirty but at the same time doing nothing in front of the horror. This is why the old man takes an interest on him and there is a wonderful scene in the game of marbles where he sets up a situation inviting to the honest player to cheat, and he, the honest hero, cheats to save his life knowing that the old man will be unfairly killed for this. And then is when the old man gives him his last marble as reward, because the old man has now win his own game, he has finally won his own reward that isn't the money but knowing that everybody has a price and that everybody would have done what he possibly has done to become who he is. He can get rid of his guilt and he can leave the game as the real winner. However, when the hero wins the final game and may be proclaimed as winner, he refuses to win, he tries unsuccessfully to leave the game giving up the reward, and goes like this after that, being impossible for him to do anything with a money that becomes dirty as it has been earned cheating a poor old man who was killed because of it. He and the old man are on a similar situation now, both are rich thanks to the misery of others, and both feel guilty about it. So, in a desperately bid to get rid of his own culpability, of his own failure, the old man reveals him who he is, which is for some time effective, because our hero learns that nobody died because of him cheating and that he was the one cheated by the old man, so he may feel innocent again and enjoy the reward, until this falls again in front of the truth, revealed now by the recruiting scene of new potential gamers in the metro. Nobody who knows and has played the game may be innocent anymore.",8
East Asia,"I found the show to be fantastic, only ruined by the horrible VIP acting.",9
East Asia,"This movie offers nothing new within this genre of movie but it does deliver its story in a solid, pleasant way, wrapped in very well designed and visually appealing sets.The only major problem I have with it is the acting.It's not that the acting is bad (except for a few exceptions) but more so that characters are acted out in a comic- or anime-style way, which is what the director wanted, I guess.Almost everything is over-the-top and at least for my taste cringe-worthy and comical instead of realistic. For example: you will often see 'fear of death' portrayed (acted) in a hilarious, comical way, which can (at least for some people) be extremely awkward, since the movie has an overall dark, serious and brutal tone. This contrast does not work well, at least for me.So, if you like extreme over-acting and enjoy seeing anime-style behavior in a real movie: go for it. Otherwise you may find if off-putting.",6
East Asia,It was an ok watch to start with but then each episode just dragged and dragged on making it quite drawn out and boring. Should have made it into a 5/6 episode series. Doubt i'll watch another series if they make one.,5
East Asia,"The best way to describe this show is the feel of black mirror and the politics of parasite. I loved every second of this show from the characters,plot to the games,although I loved this show but please don't make a season 2 make this a one time thing it ended great and I feel like a season 2 would just drag the premise. Don't fall into the trap of other shows where the first season was brilliant but the later seasons were downgraded in quality.",9
