Region,Review,Rating
North America,"This is..... disappointing. That's it. Very very. To be honest I wasn't hyped for the movie cause i already knew it was not going to be to my taste. Netflix adapting Addams family. It was going to be a waste of time. But then I actually watched it and I felt new depths of disappointments. Turned the movie into a ""teen supernatural romance"" kind of movie and removed all the dark humor so as not to offend anybody? Lol. When did Pugsley become such a wimp. I couldn't even feel the love between Morticia and Gomez. I wouldn't too cause Gomez has never been a fat, ugly, creepy man. They are supposed to be a weird misfit family showing their love in their own kind of way to each other. But the parents are not proud of their children's behavior. I'm suprised with all the tens I'm seeing. I'll have to say they come from people who haven't seen the original. Cause this is definitely not the Addams family. This is some cliched teen supernatural romance where the weird girl falls in love. I'm done with this. I can't keep watching. Enjoy.",1
North America,"""Wednesday"" TV series from Netflix is quite good. They even managed to keep the intrigue till the middle of last episode, which is quite rare nowadays. My only wish would be to have a better world-building, because it is almost non-existent here outside of the plot-related stuff. Maybe people more familiar with Addams' lore can better navigate it, but I have quite a few open questions about the world.Regardless, Ortega was good in the role, and I certainly would not mind another season. Luckily, the ending does suggest a possibility for one. Would not surprise me if it will get 3rd season, too.",8
North America,"As there are so many positive reviews, I almost did not bother but that would be unfair to such excellent storytelling,, acting, set design and direction of this series.It is very worth of Bing watching as you try to solve the culprit or culprits through the series.Jenna Ortega steals the show as Wednesday and is obviously going to be a world class actress for the future. There are scenes where you just feel there is no way she could have kept the Wednesday poker face when filming them. I think there would have been a lot of laughs making this, The supporting cast are first class.Personally, I enjoyed the direction of the series both light for comedy value and dark when required. If you are not a Tim Burton fan this maybe a negative for you.I would sum it up as Harry Potter meets Fantastic Beasts meets Scobby Do meets the Adams family. An absolute joy to watch.Do I want a second series? Very rarely do I say this but yes please with even more mystery than this one.",10
North America,"This series is a masterpiece. It has the right amount of everything, horror, action, drama, and the most difficult to get right which is black humor. Balance is the most difficult to achieve in this genre of series/movies. Personally, I found the original Addams to be too much of everything. Wednesday is dark, proper dark.Jenna is extremely talented and well suited for this role. I hope we witness her evolution through this series. The famous dance scene is a sight to behold. Tim Burton has also done a great job.The costumes are great, especially Jenna's outfits. The atmosphere, as well as the magic and mystery provide a harrypotterish vibe.One star is removed due to abuse of contemporary terms such as ""mansplaining"", but mostly due to the mass violence scene in the first episode. U. S. Schools have had enough of that already. Kids need to learn how to defend themselves and resolve their issues. Blind rage and violence is not the solution.",9
North America,"Show wasn't bad. Just wasn't amazing. Zeta Jones had the right look, but didn't have the right mannerisms or attitude. Gomez was probly the best surprise in the Addams family. Wednesday could have been better, pugsly was weak. And of course netflix had to add wokeness into it on more than one occasion. All in all it was a decent watch. But I won't watch it more than once. Definitely not my favorite, and definitely not on par with the 90's version.Really had higher hopes for this show. And really had high hopes Netflix would do it justice to the original. But it fell flat to the movies. If you just take it for what it is, it won't be a disappointment. If you compare it to the movies, it's a complete let down.",6
North America,"This show seems very specifically targeted for tweens. It is full of teenage drama. I decided to give it a try despite my reservations because the score was so high and Tim burton has made many excellent movies. This show should be on the CW. I can't believe Tim burton made this. It doesn't have that feel at all. It also doesn't have the adams family feel. At this point, why even make a reboot? Why even make something that already exists and change it until it's nearly unrecognizable? Where are the original ideas? I only could force 3 episodes because I was so bored and I hate shows about teenagers. The casting of Gomez was so awful it was distracting. I was literally cringing when his gargoyle looking self was trying to caress the stunning CZJ. Gomez is supposed to be smooth, handsome, romantic. This Gomez came off as a creep. CZJ tried. She was beautiful at least. Wednesday did fine, but so much of her charm, quick whips, and deadpan was missing mostly because her dialogue just wasn't funny or sharp like the original. If you have watched the original show, or the 1990s classic movies, you will probably be disappointed. This show feels more like a knock off Harry Potter. Don't believe the score, and don't expect much. If you can stand stupid teenage problems, this is the show for you. If you are a mature audience and love the originals, just skip it. It also can get a little preachy at times with its messaging. I'm guessing a lot of people won't exactly like the message. I didn't mind it, as I mostly agree with the views, but I'm just warning people.",5
North America,"I have to say that I was a bit hesitant at first, scared it was going to be a standard Netflix flop. Let's just say I am positively surprised and it's definitely one of the best series of the year. Brilliant, funny, dark, a bit gory and beautiful visual scenes. The casted actors are just what I imagined the Addams family to look like, almost nostalgic, and they fill the role perfectly with a touch of individual personality. As the series progresses you really start to pick apart each character and every detail seems well thought trough, from costumes to scene lighting. I am already waiting for season 2!",10
North America,"I just finished it, and it is really, REALLY good, undoubtedly the best new Series on Netflix. Lots of expectations when Tim Burton put his Name on this Series, but kudos to him and his Creative Team for delivering the Goods big time.It just so good on so many levels, first is that it is not only about the Dark Humor and quick, witty Dialogue, there is a lot of multi-level Storytelling also involved, giving most of the Characters a lot of depth.A lot of talk about how Jenna Ortega was absolutely perfect for the Role, but for me it just wasn't her, most of the other Actors and Actresses also did very well, helping contribute to just how good this Show is.Take Catherine Zeta Jones, for example. I wasn't sure if she was going to be a good Morticia Addams since Anjelica Huston in the Role was a pretty hard act to follow, but she delivered wonderfully, proving that she could indeed still be good in a Comedy Role.You know this Series will be full of dark, quick wit, but it still catches you wonderfully off guard at various moments every time it comes, like when Wednesday told Gomez she knew he didn't have it in him to be a Convicted Killer, then Gomez says he forgives her even if what she said ""stings"".The Soundtrack is also pretty good, something that is certainly noticeable, they were turning Classic Songs from the 1970s onwards into an Instrumental played by an Orchestra.SPOILER ALERT (Don't read this if you don't want Spoilers), I'm glad the previous Wednesday didn't just go into the Series in a Cameo Role but was in fact quite a Pivotal Character. We may even see more of her in succeeding Seasons.Anyway, this THE Must-Watch Series on Netflix right now, and looking at all the buzz it is generating it seems a lot of other People agree with it, too.",10
North America,"Jenna has finally done it with this one everything she did in this show was amazing & fantastic she really surprised , shocked me with her acting in this i hope to see her in more bigger projects now since this one is becoming her biggest project yet good to see her achieving big roles & tim burton is finally back and set it off with this one as an major fan this is now one of his best projects aside all his amazing projects proud to see him back and giving us an masterpiece and can't wait to see what else he has in store for us and hope to see this receive a lot of awards. Hopefully we get season 2!!",10
North America,"I never write reviews but for this one I definitely had to ! By far the best I have seen. It's so interesting that once you start watching you can't stop . Undoubtedly this is the best new series on Netflix. Jenna Ortega did an amazing job, also the other casts they too did so good , they just got so perfectly. With all the twists and turns , it keeps you guessing right through the series . Hopefully Netflix doesn't cancel it and hopefully there's more seasons to it .I can't wait for more .Thank you Tim Burton , you definitely did an amazing job . Honestly the bad reviews I don't get it. Personally I loved it .",10
North America,"From time to time, you find a tv show that makes you spend a whole day consuming every second of it. It doesn't happen quite often, which, for a lot of people, is the point for considering if netflix is really worth the price. But with ""Wednesday"" on the catalogue, it's totally worth it.Maybe this is not a masterpiece that deserves a 10 star rating. If i dissected the show, maybe i'll find it's flaws. Nevertheless, what's the point? I loved it! Sometimes we just have to embrace a good show and enjoy it, without trying to look for ""mistakes"".I can say that i was felling pretty confident with my ability of solving murder mystery's, after reading countless books about it. But with every episode i had to reconsider my suspects. I had to finish the tv show in that day, because simply needed it to know the end!It kept me hooked throughout the whole time, and let me tell you, it's been a while since that happened.Wednesday is a must watch!!!",10
North America,"What an amazing achievement this is. The casting is en pointe!! Catherine Zeta Jones is the perfect Morticia in this brilliant horror tale that will have you biting your nails in a delightfully tense way!Tim Burton has delivered yet another master peice; Wednesday is well portrayed as are the other characters.With utter brilliance, the story unfolds, interesting and draws you in from the start. The costumes and scenes are spot on and are the adding touch to a well written story.Lastly and but not least, how wonderful to hear the clever music of Danny Elfman who has eluded us of recent days, his score is awesome. The music compliments every mood of the series. Well done to all and thank you all so much.",10
North America,"It is one of the serials that are started without expectations, to fill free time, but watched and finished in a single breath.It both took us back to our childhood and ended the season leaving a good taste in our mouths.And the tim burton signature already makes it one click ahead of other series.The series is a classic Tim Burton piece. It has become a watchable series with a cool character network that does not tire the subject, which is enjoyable to watch. Of course, there will be those who criticize, but the fact that even a garbage producer like Netflix could not spoil it shows how high quality the story is. I liked the lead character very much, I don't know if I internalized it because I found inspirations from myself, but the story drew me in a lot. I hope it continues.",10
North America,"To be honest, this series is one of the best of Netflix. Jenna Ortega is fascinating in her role as Wednesday. She plays it so good that you always want to see Wednesday in every scene. Except that, all the characters, the topic, the places, everything is spot on. It gives a bit of a Harry Potter vibe with the school etc but it's definitely one of the best TV series I've ever watched! You might think the series seems childish or disney-like but i can assure you that I've thought the same at first but it definitely was something else from both Netflix and Jenna Ortega. Plus, we all know Tim Burton who directed this series, and we know he's extraordinary. Definitely worth the watch!!!",10
North America,"Truly I wondered what this would have in store when I first heard about it. The first glaring problem I saw was the fact that it didn't even seem like an Adams Family edition. It did seem quite contrived for what it was. Almost all Netflix shows I've ever watched are beautifully shot, well casted, and has decent action. The only thing that they lack in is the writing department. This is no exception to that.It truly just seemed like another Netflix teen drama that is an unnecessary dissection into Wednesday Adams only to repaint a feminist icon into the new geist of what is today. A twist to add in all of your political criteria while bringing in the ethos of what many younger women feel they are today; intelligent, self-sufficient, witty, sarcastic, and with a little bit of angst and cynicism. I know this is how the character is in a nutshell more or less, but this rendition seems more Gen-Z and contrived compared to the nuance I think the character should have.If it was done in a film or mini-series format it might have sat better with me, but them turning it into a Tv show is where the unnecessary dissection really comes into the foreground. I'd give it a 5 for me but maybe for people who are actually less like real personality of Wednesday Adams, you might enjoy the watch.",5
North America,"This is every other CW, ABC Family teen drama, nothing new, nothing special. Somehow they made The Addamses boring, except Wednesday, which in this version is a stereotypical whiny brat teenager. They don't think too highly of the audience either, everything is dumbed down to the lowest common denominator, then spelled out and repeated just in case it went over your head. Charles Addams made comics that were separate from the norm, the 60's show brought them into the ""suburbanite"" world and highlighted them as different from the 9-5 husbands and housewives, the 90's movies rewrote Fester's backstory and added to Gomez and Morticia's physical and emotional attraction, this makes Wednesday look dull and especially vanilla. Luckily it's very forgettable.",2
North America,"Wednesday 2022 is an unoriginal combination of Harry Potter, Gossip Girl, That's So Raven, Twilight, Veronica Mars, with the characters from The Addams Family but only the characters, not the family. It uses the Tim Burton label for marketing purpose with only 4 episodes directed by him. It checks its production checklist but failed at telling a good story.My problems with the series (spoilers):It undermined the weirdness of the Addams by having a school full of so called weirdness which made it less weird. It's not the family against the world but rather the magical world against the normie world. But whatever, I can accept this setup, this is the least of my problems with the series.Nevermore is supposed to be a school for the outcast but it also chooses to outcast certain monster types, like the Hyde? It's just a magical school, not an outcast school, and you still have to fit in to be a part of it, which makes me think the creators of the series doesn't really know what it's like to be an outcast/misfit.Why would the villain go through all the troubles to try and resurrect a normie? Crackstone was evil but he had no real powers, he just hate magical beings, without his followers what can he do? But then he's resurrected and suddenly he had a magical staff out of nowhere and became a powerful sorcerer? And if you need magical power to destroy the magical school, then your hate has no base. It's just a silly plot device. The villain could have had those killings to drive a wedge between the normie and Nevermore and seed the hate between them and have some real damages.You have Ricci, the original Wednesday, should have made her a permanent role to side along with the new Wednesday, instead of making her a poorly written villain that barely had any screen time and only lasted a season. What a waste.The series is not too bad, Ortega gave perfect performance, the colors and cinematography are great, but the series is just not that good. Too many people seems to like it and giving it too high of an appraisal that it just doesn't deserve. I have no intention to pretend to be a film critic, but I'm a film lover and a fan of The Addams Family, so I give my opinion.",6
North America,"Wednesday is so good , cute , warm, pleasant series that I have watched recently. It is combination of movies and series that I watched and liked. I think it is really similar with with Harry Potter. Like Harry Potter in Wednesday has magical school, 4 houses , competition like triwizard tournament , friendship ant etc. I wish they should show school life , vampires ,sirens , wolves more.Netflix should give more budget for this series. Because visual effects at some point was not so quality. But places, set , general ambiance which is created by G. O. A. T Tim Burton can changed eveeything in a good way and you even dont pay attention to the effects.Jenna Ortega was iconic as Wednesday. She is such an great actress and has real potential. She was born to play Wednesday.Christina Ricci who played Wednesday in the film in 1991 plays Miss Thornhill in this series. I was surprised when I heard. Even an episade where she said to Wednessay ""we are similar to each other and have something in common"" was subtle detail and she also played perfectly.Screenwriters wrote lines splendidly. Of course there is Tim Burton factor. We need to appreciate screenwriters who write scripts, lines , character so perfectly. Jokes are so much funny ,humorous, laughable and lines that given us in the sentences which showed how family is unique , extraordinary and maniac was perfect.If you like Harry Potter , Stranger things , Chilling adventure of Sabrina , Fear Street
You are going to love it.",10
North America,"Netflix has a documented history of butchering characters from other sources. I give Tim Burton credit for not doing that here. I was not expecting a murder/mystery series but this worked well. The writers left very few clues so that you don't know for sure who the villain(a) is until closer to the end. I personally prefer there to be Easter eggs pointing to who that is but this leaves it open to be anybody.Regarding Jenna Ortega, I think she did an amazing job. Considering she is 20 and portraying a 16 year old, she brings a lot of experience and skill to the role. At the same time, it also makes you appreciate how well Ricci did in the 1991 movie. She was only 11 and did a remarkable job and still portrayed some innocence.Ortega does a great job showing teenage angst and rebellion against their parents, like so many teens do. Understanding the two are portraying the same character but at possibly different ages, allows one to believe in a continuance of the character; like the series The Crown.",9
North America,"This is a very well done show with great acting and perfectly morbid undertones. Ortega nails it as Wednesday from start to finish and really carries the show... brilliant, talented and dark! The sutures on Thing's hand were a nice touch, and it was good to see a few of the other characters get an introduction, including Lurch and Fester. No Itt or Grandmama yet, but most at least had an appearance.The only real gripe I have is the casting of Gomez. Gomez is supposed to be a sword fighting, lion wrestling, non-stop energy force of nature, and they cast a morbidly obese actor for the role. He's a fine actor but just all wrong for Gomez Addams. He's only in a couple scenes in a couple episodes, so it doesn't really matter, but that was a huge miss. Pugsley and Morticia were perfect though, and Fester was fine.Other than that, it's fantastic... I hope they pull an Emily in Paris and just announce a multiple season extension on this gem while the actors are still the right age... 3 more seasons would be amazing. Highly recommend!!",10
North America,"Season One: 8/10Themes: Paranormal, Mystery, Romance, Crime Solving, Comedy, Outcasts, Anti-Social Behaviour, Monsters, Dark, Serial Killer, Family, Love Triangle, Friendship, Gothic & High School.Review: This was surprisingly fun with a hint of darkness. The main character has an interesting and macabre personality, which results in an engaging mix of strange things she does and says. Seeing her interact with other people is often humorous, and a lot of her relationships managed to capture my interest. The plot was also pretty well-developed, albeit slightly repetitive. Overall, I thought this was a good show with a nice vibe and some decent acting (especially the main actress portrayed her role well).Top five characters: 1) Wednesday Addams, 2) Thing, 3) Xavier Thorpe, 4) Enid Sinclair and 5) Larissa Weems.",8
North America,"OMG this snippet tv show of the Addams Family movies is spot on and awesomely captivating. The young lady playing Wednesday did her thang and gave the Addams most beloved vindictive character the best portrayal yet.I laughed. I cried. I was in shock over the twists. Definitely rate this a Must Watch. Excited about the next showing (hopefully soon)!I also loved Catherine Zeta-Jones portrayal of Morticia. Disappointed about Gomez and Uncle Fester's actors. But hopefully they will get better as the show progresses.Hit for Gomez actor: Kiss Morticia rapidly and passionately from fingertips to shoulder and back again ;) ijsFor Uncle Fester actor: Be more suspiciously adorable.Ohhh btw you won't recognize Christina Ricci. I didn't until my oldest daughter told me which character she played ;0 No Spoiler. You just gonna have to watch the show, see and fall in love with this new versions of The Addams family teen daughter for yourselves. ;)",10
North America,"First let me just say, I'm a huge Addams fan! So when I heard about Wednesday I was beyond apprehensive to say the least. But with Tim Burton being apart of the first season I had some hope. (Also a Tim Burton Fan) Within the first few minutes I knew this show was going to be great! Jenna Ortega is the perfect Wednesday. The script is phenomenal and is not cheesy. The show is not overly gory but definitely takes a lot of suspenseful twists and turns which leaves you wanting more. I also love that they cast Christina Ricci the OG Wednesday as Marilyn Thornhill. Overall each character had a decent storyline where enough information is given without being too complex and muddying the story. I can not wait for Season 2! Netflix don't let me down!!",10
North America,"Jenna Ortega is amazing as Wednesday Addams. She plays the role in a morbid and cynical way that is perfect for the character. She is also wonderfully twisted and sadistic. The story takes place at Nevermore Academy which is like a dark Hogwarts. There are werewolves, Sirens, Gorgons and more outcasts of society. Wednesday fits right in with this bunch of misfits. Gwendoline Christie does a fantastic job as the cheery principal. I love Catherine Zeta Jones as Morticia. Thing is great and cute in his own eerie way. I also like that Christina Ricci, who played Wednesday in the movies, is in this show as well. Great show that is creepy and fun at the same time.EDIT: The finale was the biggest ripoff of Harry Potter I've ever seen and it shouldn't have been.",8
North America,Let's start with this is not the Addams family movie from the 90's very much different take. Im glad Tim burton is back to bring his style for this series. The actress that play Wednesday Jenny Ortega fits the character very well but I don't care for the back and forth with her character the moments when she's trying to do the right thing and call the police and stand for what's right idk just doesn't feel like the true Wednesday character it bothered me the whole series maybe I'm still holding on to Christina Rocco version. I do like the other characters like Enid she felt felt like a Luna love good type similar from Harry Potter not exactly but Enid and the other characters were fine. The plot of the monster and who it is they dragged out longer than they should've I felt like they could've done that with in 1-3 episodes and then developed it more into something else this had a scooby doo vibe here. I do like everything else about the show just these thing's kept sticking out for me.,7
North America,"I found the show charming and entertaining but that's about it. Wednesday excels at everything. I understand child protégés which usually applies to 1-3 subjects but not Wednesday she excels at every single thing she encounters in the show. It becomes less worrisome for her character's survival when she's basically perfect and unbeatable. She's never challenged, always gets the last word, and can beat up groups of boys double her size without changing her facial expression. I'm pretty sure she is the next avenger. The other characters are pretty good. I like her roommate well enough. Sir Brienne of Tarth is great in her role as the headmistress.",4
North America,"Let me start off by saying, I've been a huge fan of Addams Familys since the black & white TV. The first DVD I ever bought was the Addams Family live action movies. While not all Addams Familys projects were a hit for me (especially the CGI movies). Wednesday is a HIT!I wasn't sure what to expect when it started. Especially after I didnt hear the double snap in the intro, I almost felt like it wasnt going to be for me. It felt like it was going to be another ""weird family trying to fit in"" story at the very beginning, I was even thrown off by a 'thats so raven'-esque moment in the first 10 minutes. But it quickly transitioned to a COMPLETELY different type of show which can be best described as ""Nancy Drew"" meets ""Hogwarts"" meets ""Monsters High School"". While that sounds atrocious, with Tim Burton at the helm, it worked out great.They took what was probably the most popular Addams Character since the early 90's movie, and made an entire story about her growing into her own. No longer is Wednesday a 10 year old girl, but a young woman.The story itself starts off as a subtle 'who dunn it' mystery plot, but once it picks it does get very interesting. As someone who normally figures out the plot before reaching the end, this one definitely had enough twist and turns to keep us guessing until the very end.Where I do feel baited and switched is the case that they got a lot of high profile talent for this show, only for all of them to play very small parts. Luiz Guzman and Catherine Zeta Jones feel like they make brief appearances, I wouldnt even be surprised if they arent in a second season (fingers crossed there is another season). It definitely feels like the rest of the Addams family (outside of Thing) was underused. But the show is called Wednesday, so this should be expected.At the end of the day, I didnt know what to expect, but was definitely intrigues by the world the built, and enamored by Wednesday Addams herself. I thought this might end up as a tween-age highschool drama, which there were moments of that, but it definitely had Veronica Mars type deep mysteries that kept you guessing to the very end. There are times when you feel sad for Wednesday to the point of almost tears. With Tim Burton and Danny Elfmans added touch, this show is a winner.",9
North America,I grew up watching 90's Addams Family Films and am a big fan of Christina Ricci's impersonation. When I first saw the remake adds I did not have high expectations at all but decided to give it a chance anyway on a Sunday afternoon since everyone in my household is sick and omg we finished the whole season 1 in one sitting. My husband enjoyed it and my kids too. I was delighted to see Christina Ricci in the series as well. The only critic would be CZJ as Morticia. I would like to see her really dive in and deliver as Morticia I don't feel she has yet.Favorite scenes were Wednesday's cello performance and dance!!! Jenna Ortega is fantastic!!!Can't wait for Season 2!!!,10
North America,"My first 10-star review for a long time:) Exceptional adaptation, no empty characters. Very specific atmosphere - dark and noir, but not depressive, well done combination of humor and darkness. Cheerfully gothic - if this is possible :)All together - music, plot, dialogues, logic and characters - so wonderfully mixed. Single episode feels like a big music video.The only issue I had is The Monster. There is something so comedic in the face and those huge popped out eyes, that is it hard to take it seriously. Illustration to the ""What happens when pug goes nuts"" :)Hopefully there will be season 2, can't wait!",10
North America,"Creepy, kooky, mysterious and spooky, and I'm usually first in line for ooky....however, THIS is not that, nor what I expected. I was first kind of shocked this historically family-oriented show was bloody and violent. Then it got kinda monotonous and a bit boring. Yes, I made it through the whole series....while cleaning house, folding clothes, cooking and pestering my dogs. That said, I must confess, I'm an intense watcher of good stuff, sometimes watching things over and over, never missing a thing, and discovering more each viewing...like Joker, Scarface, Silence of the Lambs. But once is enough watching Wednesday. I too, was a bit disappointed in how Gomez was cast with Luis Guzman. I enjoy his work, but cast here, was a chemistry mismatch for Zeta-Jones. Jenna Ortega, cast as Wednesday, can certainly hold her own and I think is an up and coming, attractive and talented actress. I would be compelled to watch her in something else. Regarding Uncle Fester, I heard him before I saw him and thought surely, it was Steve Buscemi. Nope. Fred Armisen. As for Wednesday, shame on her for belittling and bullying Thing, whom she counted on a lot.",6
North America,"If you're going to change characters to this degree, make new characters. I don't understand the drastic changes to well-established and beloved characters we've been seeing in Hollywood for some time now. There's nothing wrong with taking inspiration, but taking liberties such as the ones seen in this show is, in my opinion as a huge fan of the Addams family, completely unacceptable. I don't see how any fan of the Addams' could enjoy it unless you completely separate it from every other version as though it existed in some alternate universe. As much as I hope Hollywood will get the message, I'm not optimistic.",1
North America,"Well Christmas is just around the corner and to get the happy, nostalgic, old time feeling ( for the grown up kids) this is the series.I was just glued to it and only complain I had was why only 8 episodes? Well I know that is why it is this good..duh. But still
The storyline? Awesome
The acting of each one? Out of the world
The suspense?? Wow
Acting of these kids were so good I wonder what impact they will have when they grow up?This is kind of series one can sit together with whole family with some munchies and hot cocoa in a cold winter day and enjoy.I guess if you watch it now you will again want to watch it once you run out of feel good series again.",9
North America,"I'm a 40 year old man, but I still found this extremely entertaining, I can't wait for another series. Addams Family does Harry Potter, but funnier! The family finally get the Tim Burton treatment and it doesn't miss a beat. Danny Elfman also contributes the perfect soundtrack, not that I expected any less. This brought back childhood memories, whilst feeling totally appropriate for the time. And extra special shout-out for Jenna Ortega - although Wednesday has never been this old, she was absolutely spot on.I don't want to include any spoilers in this review, but I really hope some of the characters that didn't make it to the end somehow return, this is my only complaint.",10
North America,"I love all things dark. I like horror, Addams Family, Tim Burton movies. Naturally i couldn't wait for this series to come out and i almost wept with joy because it was so good. It was enticing, exciting, hilarious and so well done. The music was great, camera work, outfits. Tim Burton manages to bring his dark vision to life once again. All of this cast was amazing. They managed to give Wednesday and her Family a new spin, without loosing the kooky, spookiness of them. I couldn't tell the end of this murder mystery, until the very end. Escapism at it's best. I will forever rewatch. I truly hope Netflix renews the series for a second season.",10
North America,"I'm not familiar with the original version of the Addams Family, but I was hoping to see something interesting from the once intriguing Tim Burton. I gave up in frustration at the end of the fourth episode. Oh yes, Burton really seems to have lost his mojo at this point, at least in my opinion. Jenna Ortega is really good and plays the character well, but everything else is mediocre to be kind. A few interesting sections (Wednesday playing the violin on the roof, the dance scene, and a few quotes) are not enough to make passable a series that mixes the most boorish teen drama with the most generic detective slash monster story possible. Too bad indeed.",5
North America,"From Director Tim Burton comes a new Netflix series ""Wednesday"".Something old - ""The Addams Family"" - presented in a very new way!Think ""The Addams Family"" meets ""Supernatural"" meets ""Harry PotteR"" Hogwarts school.My Logline; ""Wednesday Adams, daughter of Gomez and Morticia Addams, finds herself an outcast in a school of outcasts at Nevermore School, her parents alma matter. Experiencing visions and a violent murder, Wednesday soon finds herself investigating a monster in the nearby woods and a school hiding many secrets.""I thought this might be a series for young teens but soon found it intriguing and oddly compelling. All the family members from the Addams family are here, with Katherine Zeta-Jones playing Morticia, Luis Guzman playing Gomez, and that wonderful actress Gwendoline Christie (of ""Game of Thrones"" fame) playing a shape-shifting school principal.There are strong echoes of ""Supernatural"", especially in the Harvest Festival scene, and of Hogwarts school in the Botany Class scene in this series.This is a wonderfully written, spectacularly cast, well-acted, and beautifully filmed series, which can be enjoyed by young and older adults.",9
North America,"I likes this a lot. It's like other reviews say; it's a bit of a teenage movie with a bit of Addams family.. sure there are plot holes, sure there are 'convenient truths' to some thing, but on the whole it was humorous, entertaining and made me want more episodes.. and that's all a series needs to do.. looks good, nice music score and enough fun to be entertaining without losing a story in line with the Addams story. They missed a bit from my view on Gomez, but other than that I can't wait for season two to come around for, if nothing else, a few entertaining hours of content. It was good enough for me to write a review, that makes it one to remember..",8
North America,"I feel like the series got a very good start and they manage to capture the audience attention through the trailer and how it tell the story. Another good point the crew make is that the way how they introduce the world and character. However , I feel like it would be better to make a full horror movie than this kind because I feel like it got both genre that fit for 13+ and horror which make the movie is like you know what I mean. Moreover, i feel like they are too ambitious with the character since they got more character than they need and some of them got more time than the other and some character can just be remove without big impact on the plot. Nevertheless, the audio is so good and like I said before since it a Tim Burton movie, it got a interesting way to tell the story. Last but not least, I have to give credit to the actor since they did a outstanding performance but the visual effect is like so bad and I find it ridiculously bad which is the main reason I only give it a 7 when it deserve a 8.",7
North America,This is one of if not the best new shows in a couple of years. Jenna is so awesome and adorable as Wednesday Addams. She is an incredible actress she manages to play both emotionless and vulnerable at the same time. Watch this show. You will love it. Tim Burton did a great job. The whole cast was great. Gwendoline Christie is so different in this this then Game of Thrones. Fantastic in both. Can't wait for season two. Don't screw this up Netflix. Fun for the whole family. Jenna is so good at delivering those lines. I know people are bashing Juan Guzman as Gomez however he was excellent. Creepy and Cooky. Catherine Zeta Jones was gorgeous sexy and Morticia completely.,10
North America,"Netflix is synonymous with producing some over rated rubbish. Wednesday though it's simply the best series I have seen on the Netflix platform or that on a whole.I absolutely loved Jenna Otega's portrayal of Wednesday Addams she is a fine actress whom I'm sure we haven't seen the end off.The series had a predictable ending but that aside, it was so magical, dark and brought out a softer side of Wednesday yet keeping that cold, emotionless character that Christina Ricci developed in the two films in the 90's.Bringing Ricci into the series didn't undervalue it, nor was it necessary to add value to it, the acting alone from the principal characters made it a worthwhile, enjoyable watch.Let's hope there is a series 2.",10
North America,"Wednesday is a show about... well Wednesday. Christina Ricci stole our hearts as Wednesday Addams in The Addams Family and The Addams Family Values as its sequel so it comes to no surprise the franchise is brought back. The children of the Addams Family had a lot of screen time in the original movies so we are quite used to their perspective.In this series Wednesday joins a school for ""outcasts"" or more specifically for people with special abilities. Think Vampires, Werewolves, Sirines. The usual fantasy trope types resurface here. The show reminded me a lot of Harry Potter. It's a school setting with magical beings and magical things. It's obviously not as good as Harry Potter, but it kind of felt similar to me.You cannot watch this show and not try to make a comparison with Christina Ricci's Wednesday. And although Jenna Ortega tries her best I don't think there's anyone on this planet that can beat Christina. Her character superficially seems similar, but Jenna displays a more emotional version where instead of mischief we get anger and instead of cold stares we get anger and instead of a slight hint of superiority we get anger. Wednesday seems very angry at everything for some reason and it doesn't really help. Only sometimes do we see hints of the real Wednesday, such as the statue and Cello scene. Or the Piranhas scene at the start of the first episode.The men, as per the usual in Hollywood pictures nowadays where women take a lead role are all very weak losers that cannot do anything right. Pugsley her brother needs constant saving because he can't do anything himself. The original was never very smart, but he definitely wasn't a wussy. Her father turned into a short, ugly and obese waste of space instead of the ""zorro""-esque lover boy from the movies. The two appointed boys thrown in for Wednesday to be attracted to are both annoying and weak. On top of it all Wednesday painfully misuses the terms patriarchy, mansplaining and gaslighting when she doesn't get her way. It's all put in to make her appear independent and strong, while in reality it makes her play the victim. It doesn't suit Wednesday at all. But Hollywood cannot make a show with a female lead without complaining about men or how they are suppressed (even if those things are wrong or irrelevant).Storywise what's weird is that Wednesday seems very sure of her ventures and in an effort to get her way turns everyone against her and seems confused (and angry) as to why this happens. Also it's fairly easy to derive what's going on from a viewers perspective and by episode 2 you should have a firm idea of what's going on and who did what. It's all very very obvious. Yet you'll have to sit through 6 more episodes of Wednesday fumbling in the dark before she gets it. For how smart Wednesday is supposed to be she does come of very painfully stupid in this show. Which is a good thing maybe for her character development? It otherwise feels like a mismatch for her character. The original Wednesday Addams had plenty of character flaws already.The true star of the show is Thing. The hand that does it all. Has the best character, the best interactions. I think a series without Thing would be very mundane for sure. A honorary mention to Emma Myers as Enid who, with her colorful appearance and character, makes for a very interesting contrast to Wednesday. And while her character arc is very predictable it is very enjoyable to watch. Both Enid and Thing really sell the show and pushes it to be above average.All in all, it's a flawed series, but with a good budget and an entertaining story. Is it as good as the original? Well yes and no. Jenna will never beat Christina, which is fine, but it is very entertaining and perhaps even more so than the original. Jenna's version is likable dispite the flaws the writers pointlesly added to her character. Still, Wednesday in an indian outfit torturing another girl while slightly mischieviously smirking is how I will remember Wednesday at her best.",7
